jurisdiction_id,authority_id,source_id,capability_type,source_url,platform_family,smallest_observed_unit,valid_from,valid_to,evidence_snapshot_sha256,verification_status,assessment_method,evidence_reference,notes
us:pa:county:northampton,us:authority:pa:county-election-office:northampton-county-election-office,legacy:us:pa:county:northampton:final-source,final,,,,,,,migrated_positive,historical_pa_state_bulk_registry,registry/us_primary_election_localities.csv#us:pa:county:northampton:final,Migrated from canonical locality capability evidence; legacy source_id is a migration placeholder where normalized source identity was absent.
us:pa:county:northumberland,us:authority:pa:county-election-office:northumberland-county-election-office,legacy:us:pa:county:northumberland:final-source,final,,,,,,,migrated_positive,historical_pa_state_bulk_registry,registry/us_primary_election_localities.csv#us:pa:county:northumberland:final,Migrated from canonical locality capability evidence; legacy source_id is a migration placeholder where normalized source identity was absent.
us:pa:county:perry,us:authority:pa:county-election-office:perry-county-election-office,legacy:us:pa:county:perry:final-source,final,,,,,,,migrated_positive,historical_pa_state_bulk_registry,registry/us_primary_election_localities.csv#us:pa:county:perry:final,Migrated from canonical locality capability evidence; legacy source_id is a migration placeholder where normalized source identity was absent.
us:pa:county:philadelphia,us:authority:pa:county-election-office:philadelphia-county-election-office,legacy:us:pa:county:philadelphia:final-source,final,,,,,,,migrated_positive,historical_pa_state_bulk_registry,registry/us_primary_election_localities.csv#us:pa:county:philadelphia:final,Migrated from canonical locality capability evidence; legacy source_id is a migration placeholder where normalized source identity was absent.
us:pa:county:philadelphia,us:authority:pa:county-election-office:philadelphia-county-election-office,legacy:us:pa:county:philadelphia:election_night-source,election_night,,,,,,,migrated_positive,historical_pa_state_bulk_registry,registry/us_primary_election_localities.csv#us:pa:county:philadelphia:election_night,Migrated from canonical locality capability evidence; legacy source_id is a migration placeholder where normalized source identity was absent.
us:pa:county:pike,us:authority:pa:county-election-office:pike-county-election-office,legacy:us:pa:county:pike:final-source,final,,,,,,,migrated_positive,historical_pa_state_bulk_registry,registry/us_primary_election_localities.csv#us:pa:county:pike:final,Migrated from canonical locality capability evidence; legacy source_id is a migration placeholder where normalized source identity was absent.
us:pa:county:potter,us:authority:pa:county-election-office:potter-county-election-office,legacy:us:pa:county:potter:final-source,final,,,,,,,migrated_positive,historical_pa_state_bulk_registry,registry/us_primary_election_localities.csv#us:pa:county:potter:final,Migrated from canonical locality capability evidence; legacy source_id is a migration placeholder where normalized source identity was absent.
us:pa:county:schuylkill,us:authority:pa:county-election-office:schuylkill-county-election-office,legacy:us:pa:county:schuylkill:final-source,final,,,,,,,migrated_positive,historical_pa_state_bulk_registry,registry/us_primary_election_localities.csv#us:pa:county:schuylkill:final,Migrated from canonical locality capability evidence; legacy source_id is a migration placeholder where normalized source identity was absent.
us:pa:county:snyder,us:authority:pa:county-election-office:snyder-county-election-office,legacy:us:pa:county:snyder:final-source,final,,,,,,,migrated_positive,historical_pa_state_bulk_registry,registry/us_primary_election_localities.csv#us:pa:county:snyder:final,Migrated from canonical locality capability evidence; legacy source_id is a migration placeholder where normalized source identity was absent.
us:pa:county:somerset,us:authority:pa:county-election-office:somerset-county-election-office,legacy:us:pa:county:somerset:final-source,final,,,,,,,migrated_positive,historical_pa_state_bulk_registry,registry/us_primary_election_localities.csv#us:pa:county:somerset:final,Migrated from canonical locality capability evidence; legacy source_id is a migration placeholder where normalized source identity was absent.
us:pa:county:sullivan,us:authority:pa:county-election-office:sullivan-county-election-office,legacy:us:pa:county:sullivan:final-source,final,,,,,,,migrated_positive,historical_pa_state_bulk_registry,registry/us_primary_election_localities.csv#us:pa:county:sullivan:final,Migrated from canonical locality capability evidence; legacy source_id is a migration placeholder where normalized source identity was absent.
us:pa:county:susquehanna,us:authority:pa:county-election-office:susquehanna-county-election-office,legacy:us:pa:county:susquehanna:final-source,final,,,,,,,migrated_positive,historical_pa_state_bulk_registry,registry/us_primary_election_localities.csv#us:pa:county:susquehanna:final,Migrated from canonical locality capability evidence; legacy source_id is a migration placeholder where normalized source identity was absent.
us:pa:county:tioga,us:authority:pa:county-election-office:tioga-county-election-office,legacy:us:pa:county:tioga:final-source,final,,,,,,,migrated_positive,historical_pa_state_bulk_registry,registry/us_primary_election_localities.csv#us:pa:county:tioga:final,Migrated from canonical locality capability evidence; legacy source_id is a migration placeholder where normalized source identity was absent.
us:pa:county:union,us:authority:pa:county-election-office:union-county-election-office,legacy:us:pa:county:union:final-source,final,,,,,,,migrated_positive,historical_pa_state_bulk_registry,registry/us_primary_election_localities.csv#us:pa:county:union:final,Migrated from canonical locality capability evidence; legacy source_id is a migration placeholder where normalized source identity was absent.
us:pa:county:venango,us:authority:pa:county-election-office:venango-county-election-office,legacy:us:pa:county:venango:final-source,final,,,,,,,migrated_positive,historical_pa_state_bulk_registry,registry/us_primary_election_localities.csv#us:pa:county:venango:final,Migrated from canonical locality capability evidence; legacy source_id is a migration placeholder where normalized source identity was absent.
us:pa:county:warren,us:authority:pa:county-election-office:warren-county-election-office,legacy:us:pa:county:warren:final-source,final,,,,,,,migrated_positive,historical_pa_state_bulk_registry,registry/us_primary_election_localities.csv#us:pa:county:warren:final,Migrated from canonical locality capability evidence; legacy source_id is a migration placeholder where normalized source identity was absent.
us:pa:county:washington,us:authority:pa:county-election-office:washington-county-election-office,legacy:us:pa:county:washington:final-source,final,,,,,,,migrated_positive,historical_pa_state_bulk_registry,registry/us_primary_election_localities.csv#us:pa:county:washington:final,Migrated from canonical locality capability evidence; legacy source_id is a migration placeholder where normalized source identity was absent.
us:pa:county:wayne,us:authority:pa:county-election-office:wayne-county-election-office,legacy:us:pa:county:wayne:final-source,final,,,,,,,migrated_positive,historical_pa_state_bulk_registry,registry/us_primary_election_localities.csv#us:pa:county:wayne:final,Migrated from canonical locality capability evidence; legacy source_id is a migration placeholder where normalized source identity was absent.
us:pa:county:westmoreland,us:authority:pa:county-election-office:westmoreland-county-election-office,legacy:us:pa:county:westmoreland:final-source,final,,,,,,,migrated_positive,historical_pa_state_bulk_registry,registry/us_primary_election_localities.csv#us:pa:county:westmoreland:final,Migrated from canonical locality capability evidence; legacy source_id is a migration placeholder where normalized source identity was absent.
us:pa:county:wyoming,us:authority:pa:county-election-office:wyoming-county-election-office,legacy:us:pa:county:wyoming:final-source,final,,,,,,,migrated_positive,historical_pa_state_bulk_registry,registry/us_primary_election_localities.csv#us:pa:county:wyoming:final,Migrated from canonical locality capability evidence; legacy source_id is a migration placeholder where normalized source identity was absent.
us:pa:county:york,us:authority:pa:county-election-office:york-county-election-office,legacy:us:pa:county:york:final-source,final,,,,,,,migrated_positive,historical_pa_state_bulk_registry,registry/us_primary_election_localities.csv#us:pa:county:york:final,Migrated from canonical locality capability evidence; legacy source_id is a migration placeholder where normalized source identity was absent.
us:me:municipality:portland,us:authority:me:municipal-clerk:portland-municipal-clerk,legacy:us:me:municipality:portland:final-source,final,https://www.portlandmaine.gov/1119/Elections-Voting,,,,,,verified,existing_me_locality_census,registry/us_primary_election_localities.csv#us:me:municipality:portland:final,Migrated from canonical locality capability evidence; legacy source_id is a migration placeholder where normalized source identity was absent.
