jurisdiction_id,state,jurisdiction_level,canonical_name,external_id_namespace,external_id,id_status,authority_id,coverage_status,final_capable,election_night_capable,final_evidence_url,election_night_evidence_url,final_source_id,election_night_source_id,assessment_method,assessment_status,first_verified_at,last_verified_at,notes
us:me:municipality:southwest-harbor,ME,municipality,Southwest Harbor,,,provisional_name,us:authority:me:municipal-clerk:southwest-harbor-municipal-clerk,final_only,true,false,,,,,existing_me_locality_census,enumerated,,,County=Hancock. Municipality-first identity; wards/precincts/reporting units are excluded from the locality denominator. Bulk expansion; artifact verification pending.
us:me:municipality:tremont,ME,municipality,Tremont,,,provisional_name,us:authority:me:municipal-clerk:tremont-municipal-clerk,final_only,true,false,,,,,existing_me_locality_census,enumerated,,,County=Hancock. Municipality-first identity; wards/precincts/reporting units are excluded from the locality denominator. Bulk expansion; artifact verification pending.
us:me:municipality:sullivan,ME,municipality,Sullivan,,,provisional_name,us:authority:me:municipal-clerk:sullivan-municipal-clerk,final_only,true,false,,,,,existing_me_locality_census,enumerated,,,County=Hancock. Municipality-first identity; wards/precincts/reporting units are excluded from the locality denominator. Bulk expansion; artifact verification pending.
us:me:municipality:trenton,ME,municipality,Trenton,,,provisional_name,us:authority:me:municipal-clerk:trenton-municipal-clerk,final_only,true,false,,,,,existing_me_locality_census,enumerated,,,County=Hancock. Municipality-first identity; wards/precincts/reporting units are excluded from the locality denominator. Bulk expansion; artifact verification pending.
us:me:municipality:wiscasset,ME,municipality,Wiscasset,,,provisional_name,us:authority:me:municipal-clerk:wiscasset-municipal-clerk,final_only,true,false,,,,,existing_me_locality_census,enumerated,,,County=Lincoln. Municipality-first identity; wards/precincts/reporting units are excluded from the locality denominator. Bulk expansion; artifact verification pending.
us:me:municipality:damariscotta,ME,municipality,Damariscotta,,,provisional_name,us:authority:me:municipal-clerk:damariscotta-municipal-clerk,final_only,true,false,,,,,existing_me_locality_census,enumerated,,,County=Lincoln. Municipality-first identity; wards/precincts/reporting units are excluded from the locality denominator. Bulk expansion; artifact verification pending.
us:me:municipality:newcastle,ME,municipality,Newcastle,,,provisional_name,us:authority:me:municipal-clerk:newcastle-municipal-clerk,final_only,true,false,,,,,existing_me_locality_census,enumerated,,,County=Lincoln. Municipality-first identity; wards/precincts/reporting units are excluded from the locality denominator. Bulk expansion; artifact verification pending.
us:me:municipality:boothbay,ME,municipality,Boothbay,,,provisional_name,us:authority:me:municipal-clerk:boothbay-municipal-clerk,final_only,true,false,,,,,existing_me_locality_census,enumerated,,,County=Lincoln. Municipality-first identity; wards/precincts/reporting units are excluded from the locality denominator. Bulk expansion; artifact verification pending.
us:me:municipality:boothbay-harbor,ME,municipality,Boothbay Harbor,,,provisional_name,us:authority:me:municipal-clerk:boothbay-harbor-municipal-clerk,final_only,true,false,,,,,existing_me_locality_census,enumerated,,,County=Lincoln. Municipality-first identity; wards/precincts/reporting units are excluded from the locality denominator. Bulk expansion; artifact verification pending.
us:me:municipality:waldoboro,ME,municipality,Waldoboro,,,provisional_name,us:authority:me:municipal-clerk:waldoboro-municipal-clerk,final_only,true,false,,,,,existing_me_locality_census,enumerated,,,County=Lincoln. Municipality-first identity; wards/precincts/reporting units are excluded from the locality denominator. Bulk expansion; artifact verification pending.
us:me:municipality:bristol,ME,municipality,Bristol,,,provisional_name,us:authority:me:municipal-clerk:bristol-municipal-clerk,final_only,true,false,,,,,existing_me_locality_census,enumerated,,,County=Lincoln. Municipality-first identity; wards/precincts/reporting units are excluded from the locality denominator. Bulk expansion; artifact verification pending.
us:me:municipality:nobleboro,ME,municipality,Nobleboro,,,provisional_name,us:authority:me:municipal-clerk:nobleboro-municipal-clerk,final_only,true,false,,,,,existing_me_locality_census,enumerated,,,County=Lincoln. Municipality-first identity; wards/precincts/reporting units are excluded from the locality denominator. Bulk expansion; artifact verification pending.
us:me:municipality:jefferson,ME,municipality,Jefferson,,,provisional_name,us:authority:me:municipal-clerk:jefferson-municipal-clerk,final_only,true,false,,,,,existing_me_locality_census,enumerated,,,County=Lincoln. Municipality-first identity; wards/precincts/reporting units are excluded from the locality denominator. Bulk expansion; artifact verification pending.
us:me:municipality:whitefield,ME,municipality,Whitefield,,,provisional_name,us:authority:me:municipal-clerk:whitefield-municipal-clerk,final_only,true,false,,,,,existing_me_locality_census,enumerated,,,County=Lincoln. Municipality-first identity; wards/precincts/reporting units are excluded from the locality denominator. Bulk expansion; artifact verification pending.
us:me:municipality:union,ME,municipality,Union,,,provisional_name,us:authority:me:municipal-clerk:union-municipal-clerk,final_only,true,false,,,,,existing_me_locality_census,enumerated,,,County=Knox. Municipality-first identity; wards/precincts/reporting units are excluded from the locality denominator. Bulk expansion; artifact verification pending.
us:me:municipality:warren,ME,municipality,Warren,,,provisional_name,us:authority:me:municipal-clerk:warren-municipal-clerk,final_only,true,false,,,,,existing_me_locality_census,enumerated,,,County=Knox. Municipality-first identity; wards/precincts/reporting units are excluded from the locality denominator. Bulk expansion; artifact verification pending.
us:me:municipality:rockport,ME,municipality,Rockport,,,provisional_name,us:authority:me:municipal-clerk:rockport-municipal-clerk,final_only,true,false,,,,,existing_me_locality_census,enumerated,,,County=Knox. Municipality-first identity; wards/precincts/reporting units are excluded from the locality denominator. Bulk expansion; artifact verification pending.
us:me:municipality:north-haven,ME,municipality,North Haven,,,provisional_name,us:authority:me:municipal-clerk:north-haven-municipal-clerk,final_only,true,false,,,,,existing_me_locality_census,enumerated,,,County=Knox. Municipality-first identity; wards/precincts/reporting units are excluded from the locality denominator. Bulk expansion; artifact verification pending.
us:me:municipality:vinalhaven,ME,municipality,Vinalhaven,,,provisional_name,us:authority:me:municipal-clerk:vinalhaven-municipal-clerk,final_only,true,false,,,,,existing_me_locality_census,enumerated,,,County=Knox. Municipality-first identity; wards/precincts/reporting units are excluded from the locality denominator. Bulk expansion; artifact verification pending.
us:me:municipality:st-george,ME,municipality,St George,,,provisional_name,us:authority:me:municipal-clerk:st-george-municipal-clerk,final_only,true,false,,,,,existing_me_locality_census,enumerated,,,County=Knox. Municipality-first identity; wards/precincts/reporting units are excluded from the locality denominator. Bulk expansion; artifact verification pending.
us:me:municipality:owls-head,ME,municipality,Owls Head,,,provisional_name,us:authority:me:municipal-clerk:owls-head-municipal-clerk,final_only,true,false,,,,,existing_me_locality_census,enumerated,,,County=Knox. Municipality-first identity; wards/precincts/reporting units are excluded from the locality denominator. Bulk expansion; artifact verification pending.
us:me:municipality:friendship,ME,municipality,Friendship,,,provisional_name,us:authority:me:municipal-clerk:friendship-municipal-clerk,final_only,true,false,,,,,existing_me_locality_census,enumerated,,,County=Knox. Municipality-first identity; wards/precincts/reporting units are excluded from the locality denominator. Bulk expansion; artifact verification pending.
us:me:municipality:washington,ME,municipality,Washington,,,provisional_name,us:authority:me:municipal-clerk:washington-municipal-clerk,final_only,true,false,,,,,existing_me_locality_census,enumerated,,,County=Knox. Municipality-first identity; wards/precincts/reporting units are excluded from the locality denominator. Bulk expansion; artifact verification pending.
us:me:municipality:acton,ME,municipality,Acton,,,provisional_name,us:authority:me:municipal-clerk:acton-municipal-clerk,enumerated_unresolved,false,false,,,,,existing_me_locality_census,enumerated,,,County=York. Municipality-first identity; wards/precincts/reporting units are excluded from the locality denominator. Bulk Maine expansion; authority URL and artifacts require verification before production use.
us:me:municipality:alfred,ME,municipality,Alfred,,,provisional_name,us:authority:me:municipal-clerk:alfred-municipal-clerk,enumerated_unresolved,false,false,,,,,existing_me_locality_census,enumerated,,,County=York. Municipality-first identity; wards/precincts/reporting units are excluded from the locality denominator. Bulk Maine expansion; authority URL and artifacts require verification before production use.
us:me:municipality:cornish,ME,municipality,Cornish,,,provisional_name,us:authority:me:municipal-clerk:cornish-municipal-clerk,enumerated_unresolved,false,false,,,,,existing_me_locality_census,enumerated,,,County=York. Municipality-first identity; wards/precincts/reporting units are excluded from the locality denominator. Bulk Maine expansion; authority URL and artifacts require verification before production use.
us:me:municipality:lebanon,ME,municipality,Lebanon,,,provisional_name,us:authority:me:municipal-clerk:lebanon-municipal-clerk,enumerated_unresolved,false,false,,,,,existing_me_locality_census,enumerated,,,County=York. Municipality-first identity; wards/precincts/reporting units are excluded from the locality denominator. Bulk Maine expansion; authority URL and artifacts require verification before production use.
us:me:municipality:limerick,ME,municipality,Limerick,,,provisional_name,us:authority:me:municipal-clerk:limerick-municipal-clerk,enumerated_unresolved,false,false,,,,,existing_me_locality_census,enumerated,,,County=York. Municipality-first identity; wards/precincts/reporting units are excluded from the locality denominator. Bulk Maine expansion; authority URL and artifacts require verification before production use.
